frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000225,0.0,0.0,0.0,0.0
000000000230,181.012,678.336,112.915,678.412
000000000230,373.59,774.675,461.769,762.567
000000000230,1011.34,847.009,0.0,0.0
000000000230,1705.31,658.337,1705.16,670.313
000000000230,1913.9,618.252,1913.88,626.231
000000000230,850.743,650.182,822.726,654.134
000000000230,76.8075,686.25,0.0,0.0
000000000230,0.0,0.0,1063.44,814.746
000000000235,401.657,766.585,461.656,762.589
000000000235,975.312,834.859,0.0,0.0
000000000235,1689.35,654.255,1697.25,662.284
000000000235,1913.9,622.096,1913.89,626.189
000000000235,846.863,650.199,819.001,654.14
000000000235,0.0,0.0,148.9,666.423
000000000235,1079.58,802.707,0.0,0.0
000000000240,433.7,750.399,465.775,758.594
000000000240,144.959,678.294,52.6179,682.294
000000000240,911.167,814.751,0.0,0.0
000000000240,1685.22,654.393,1689.24,666.324
000000000240,846.963,650.222,822.858,654.213
000000000240,1913.9,622.128,1913.88,626.382
000000000240,1075.35,782.764,0.0,0.0
000000000245,449.75,754.47,465.902,758.56
000000000245,56.6786,666.427,136.885,658.423
000000000245,0.0,0.0,1047.47,814.658
000000000245,895.062,818.833,0.0,0.0
000000000245,846.798,646.248,822.767,654.135
000000000245,1657.21,622.121,1649.16,618.129
000000000245,1913.89,618.246,1913.86,622.121
000000000250,449.734,750.405,469.828,750.413
000000000250,144.823,682.247,56.6065,682.337
000000000250,903.016,818.882,1059.45,786.804
000000000250,0.0,0.0,0.0,0.0
000000000250,1913.85,622.212,1877.61,630.246
000000000250,1677.18,650.321,1644.99,654.268
000000000250,842.806,646.339,818.8,654.19
000000000255,902.981,822.747,1039.44,782.697
000000000255,461.63,746.526,493.814,738.633
000000000255,145.084,682.269,56.6374,682.455
000000000255,1665.18,610.135,1657.1,606.21
000000000255,1035.35,762.633,0.0,0.0
000000000255,846.763,642.26,818.74,650.199
000000000255,1913.85,618.247,0.0,0.0
000000000260,898.974,819.004,0.0,0.0
000000000260,148.893,682.396,80.6689,678.434
000000000260,461.78,734.498,509.866,726.599
000000000260,822.899,646.287,830.774,646.306
000000000260,1011.26,778.686,979.228,786.702
000000000260,1653.14,638.273,1689.2,658.402
000000000260,1877.75,622.176,1873.81,626.077
000000000265,145.026,686.391,120.857,686.307
000000000265,461.857,722.43,497.974,722.623
000000000265,894.994,818.92,887.081,818.687
000000000265,1003.17,778.577,987.285,778.658
000000000265,1645.08,626.222,1681.1,626.421
000000000265,834.86,650.244,826.81,646.227
000000000265,1877.77,622.246,1877.87,614.238
000000000270,145.06,682.38,152.869,678.381
000000000270,903.018,818.72,874.891,810.636
000000000270,433.791,722.328,497.895,722.509
000000000270,1003.2,762.648,999.254,770.673
000000000270,1624.97,662.34,1665.11,654.369
000000000270,842.735,650.216,822.811,650.349
000000000270,1881.72,614.152,1913.82,598.145
000000000275,172.937,690.315,149.015,686.551
000000000275,405.759,722.388,497.826,722.605
000000000275,895.007,818.688,862.863,798.668
000000000275,1007.2,758.56,1007.22,770.624
000000000275,1625.08,658.355,1669.17,654.238
000000000275,826.777,638.341,822.935,634.37
000000000275,1913.91,622.287,1913.92,610.248
000000000280,204.968,710.454,152.974,690.585
000000000280,413.672,722.575,473.844,718.596
000000000280,890.934,814.583,874.839,814.702
000000000280,995.234,754.804,1003.27,762.656
000000000280,1649.14,634.29,1653.03,638.341
000000000280,1913.9,622.256,1913.89,614.241
000000000285,209.022,706.526,160.875,690.601
000000000285,409.611,722.443,433.669,722.375
000000000285,842.903,814.865,846.835,814.7
000000000285,987.199,758.6,1003.25,762.559
000000000285,1653.04,618.226,1641.04,618.244
000000000285,1913.89,618.171,1913.88,610.181
000000000290,208.97,702.467,168.834,690.413
000000000290,798.748,786.885,874.961,798.715
000000000290,409.579,722.569,425.623,726.526
000000000290,987.267,758.547,1003.33,762.61
000000000290,1657.21,594.064,1649.22,594.025
000000000290,1913.88,622.325,1913.89,622.073
000000000290,0.0,0.0,0.0,0.0
